epoch -- step -- recon_loss -- kl_loss -- kl_weight  bounce_test1 bounce_test2 num_maxes max_factor min_factor window_len kl_jump_ratio max_log_var min_log_var max_grad_norm
2 -- 12 -- 641.8277 -- 2.5100e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.4422e-01 1.9500e-01 -3.6222e-01 5.0000e+00
2 -- 13 -- 611.3277 -- 2.3336e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.2971e-01 2.1853e-01 -3.6404e-01 5.0000e+00
2 -- 14 -- 671.1937 -- 2.6891e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.1523e+00 2.8344e-01 -2.9152e-01 5.0000e+00
2 -- 15 -- 713.1516 -- 3.0332e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.1280e+00 3.6532e-01 -4.9998e-01 5.0000e+00
2 -- 16 -- 677.8878 -- 2.4935e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 8.2205e-01 2.9286e-01 -3.3232e-01 5.0000e+00
2 -- 17 -- 624.1770 -- 2.1041e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 8.4383e-01 2.4882e-01 -3.6966e-01 5.0000e+00
2 -- 18 -- 679.3966 -- 3.2729e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.5555e+00 3.1768e-01 -3.4321e-01 5.0000e+00
2 -- 19 -- 738.7091 -- 4.7921e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.4642e+00 3.3124e-01 -3.0260e-01 5.0000e+00
2 -- 20 -- 670.9506 -- 4.8451e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0111e+00 3.1684e-01 -3.7756e-01 5.0000e+00
2 -- 21 -- 638.5013 -- 3.6911e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 7.6182e-01 1.8599e-01 -4.3006e-01 5.0000e+00
2 -- 22 -- 655.9041 -- 4.0066e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0855e+00 -5.5453e-02 -5.9249e-01 5.0000e+00
2 -- 23 -- 659.0165 -- 4.6937e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.1715e+00 -1.2416e-01 -6.4624e-01 5.0000e+00
2 -- 24 -- 650.4091 -- 3.9316e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 8.3763e-01 -6.2425e-02 -6.6677e-01 5.0000e+00
2 -- 25 -- 611.2076 -- 2.9471e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 7.4958e-01 1.8143e-01 -5.9298e-01 5.0000e+00
2 -- 26 -- 621.1893 -- 3.7298e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.2656e+00 4.1878e-01 -3.5603e-01 5.0000e+00
2 -- 27 -- 622.1755 -- 4.1483e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.1122e+00 5.2602e-01 -3.1438e-01 5.0000e+00
